ai_request_id,user_id,plan_generated_at,horizon_days,goal_mode,gender,age,height_cm,diet_type,workout_location,target_workout_days_per_week,baseline_weight_kg,target_weight_change_kg,target_projected_weight_kg,target_calories_kcal,target_protein_g,target_carbs_g,target_fat_g,planned_diet_days,planned_unique_snacks,planned_workout_days,planned_exercises_per_train_day_avg,meal_logged_days,meal_logged_days_pct,meal_entry_count,actual_avg_calories,actual_avg_protein_g,actual_avg_carbs_g,actual_avg_fat_g,snack_variety_count,calorie_adherence_ratio,protein_adherence_ratio,workout_sessions,workout_minutes_total,workout_avg_minutes,workout_set_count,workout_unique_exercises,workout_volume_load_kg,strength_baseline_index,strength_final_index,strength_progress_pct,label_end_weight_kg,label_actual_weight_change_kg,label_actual_weekly_weight_change_kg,label_prediction_error_kg,label_strength_progress_pct,has_weight_label,has_strength_label
180,8,2026-04-05,14,maintain,unknown,,,unknown,unknown,,85,-0.1,84.9,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
181,8,2026-04-05,21,maintain,unknown,,,unknown,unknown,,85,-0.1,84.9,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
182,8,2026-04-05,28,maintain,unknown,,,unknown,unknown,,85,-0.15,84.85,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
183,9,2026-04-05,14,maintain,unknown,,,unknown,unknown,,79,-0.1,78.9,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
184,9,2026-04-05,21,maintain,unknown,,,unknown,unknown,,79,-0.1,78.9,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
185,9,2026-04-05,28,maintain,unknown,,,unknown,unknown,,79,-0.16,78.84,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
186,10,2026-04-05,14,maintain,unknown,,,unknown,unknown,,86,-0.09,85.91,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
187,10,2026-04-05,21,maintain,unknown,,,unknown,unknown,,86,-0.09,85.91,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
188,10,2026-04-05,28,maintain,unknown,,,unknown,unknown,,86,-0.14,85.86,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
189,11,2026-04-05,14,maintain,unknown,,,unknown,unknown,,74,-0.1,73.9,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
190,11,2026-04-05,21,maintain,unknown,,,unknown,unknown,,74,-0.1,73.9,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
191,11,2026-04-05,28,maintain,unknown,,,unknown,unknown,,74,-0.16,73.84,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
192,12,2026-04-05,14,maintain,unknown,,,unknown,unknown,,81,-0.1,80.9,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
193,12,2026-04-05,21,maintain,unknown,,,unknown,unknown,,81,-0.1,80.9,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
194,12,2026-04-05,28,maintain,unknown,,,unknown,unknown,,81,-0.16,80.84,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
195,13,2026-04-05,14,maintain,unknown,,,unknown,unknown,,88,-0.1,87.9,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
196,13,2026-04-05,21,maintain,unknown,,,unknown,unknown,,88,-0.1,87.9,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
197,13,2026-04-05,28,maintain,unknown,,,unknown,unknown,,88,-0.16,87.84,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
199,14,2026-04-05,14,maintain,unknown,,,unknown,unknown,,70,-0.09,69.91,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
200,14,2026-04-05,21,maintain,unknown,,,unknown,unknown,,70,-0.09,69.91,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
201,14,2026-04-05,28,maintain,unknown,,,unknown,unknown,,70,-0.14,69.86,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
202,1,2026-04-05,14,maintain,unknown,,,unknown,unknown,,74,-0.07,73.93,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
203,1,2026-04-05,21,maintain,unknown,,,unknown,unknown,,74,-0.11,73.89,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
204,1,2026-04-05,28,maintain,unknown,,,unknown,unknown,,74,-0.15,73.85,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
205,2,2026-04-05,14,maintain,unknown,,,unknown,unknown,,81,-0.07,80.93,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
206,2,2026-04-05,21,maintain,unknown,,,unknown,unknown,,81,-0.1,80.9,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
207,2,2026-04-05,28,maintain,unknown,,,unknown,unknown,,81,-0.13,80.87,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
208,3,2026-04-05,14,maintain,unknown,,,unknown,unknown,,69,-0.07,68.93,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
209,3,2026-04-05,21,maintain,unknown,,,unknown,unknown,,69,-0.11,68.89,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
210,3,2026-04-05,28,maintain,unknown,,,unknown,unknown,,69,-0.15,68.85,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
211,4,2026-04-05,14,maintain,unknown,,,unknown,unknown,,76,-0.07,75.93,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
212,4,2026-04-05,21,maintain,unknown,,,unknown,unknown,,76,-0.11,75.89,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
213,4,2026-04-05,28,maintain,unknown,,,unknown,unknown,,76,-0.15,75.85,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
214,5,2026-04-05,14,maintain,unknown,,,unknown,unknown,,83,-0.07,82.93,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
215,5,2026-04-05,21,maintain,unknown,,,unknown,unknown,,83,-0.11,82.89,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
216,5,2026-04-05,28,maintain,unknown,,,unknown,unknown,,83,-0.15,82.85,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
217,6,2026-04-05,14,maintain,unknown,,,unknown,unknown,,71,-0.07,70.93,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
218,6,2026-04-05,21,maintain,unknown,,,unknown,unknown,,71,-0.1,70.9,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
219,6,2026-04-05,28,maintain,unknown,,,unknown,unknown,,71,-0.13,70.87,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
220,7,2026-04-05,14,maintain,unknown,,,unknown,unknown,,78,-0.07,77.93,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
221,7,2026-04-05,21,maintain,unknown,,,unknown,unknown,,78,-0.11,77.89,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
222,7,2026-04-05,28,maintain,unknown,,,unknown,unknown,,78,-0.15,77.85,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
223,8,2026-04-05,14,maintain,unknown,,,unknown,unknown,,85,-0.07,84.93,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
224,8,2026-04-05,21,maintain,unknown,,,unknown,unknown,,85,-0.11,84.89,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
225,8,2026-04-05,28,maintain,unknown,,,unknown,unknown,,85,-0.15,84.85,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
226,9,2026-04-05,14,maintain,unknown,,,unknown,unknown,,79,-0.08,78.92,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
227,9,2026-04-05,21,maintain,unknown,,,unknown,unknown,,79,-0.12,78.88,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
228,9,2026-04-05,28,maintain,unknown,,,unknown,unknown,,79,-0.15,78.85,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
229,10,2026-04-05,14,maintain,unknown,,,unknown,unknown,,86,-0.07,85.93,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
230,10,2026-04-05,21,maintain,unknown,,,unknown,unknown,,86,-0.1,85.9,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
231,10,2026-04-05,28,maintain,unknown,,,unknown,unknown,,86,-0.13,85.87,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
232,11,2026-04-05,14,maintain,unknown,,,unknown,unknown,,74,-0.08,73.92,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
233,11,2026-04-05,21,maintain,unknown,,,unknown,unknown,,74,-0.12,73.88,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
234,11,2026-04-05,28,maintain,unknown,,,unknown,unknown,,74,-0.15,73.85,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
235,12,2026-04-05,14,maintain,unknown,,,unknown,unknown,,81,-0.08,80.92,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
236,12,2026-04-05,21,maintain,unknown,,,unknown,unknown,,81,-0.12,80.88,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
237,12,2026-04-05,28,maintain,unknown,,,unknown,unknown,,81,-0.15,80.85,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
238,13,2026-04-05,14,maintain,unknown,,,unknown,unknown,,88,-0.08,87.92,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
239,13,2026-04-05,21,maintain,unknown,,,unknown,unknown,,88,-0.12,87.88,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
240,13,2026-04-05,28,maintain,unknown,,,unknown,unknown,,88,-0.15,87.85,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
241,14,2026-04-05,14,maintain,unknown,,,unknown,unknown,,70,-0.07,69.93,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
242,14,2026-04-05,21,maintain,unknown,,,unknown,unknown,,70,-0.1,69.9,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
243,14,2026-04-05,28,maintain,unknown,,,unknown,unknown,,70,-0.13,69.87,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
244,15,2026-04-05,14,maintain,unknown,,,mediterranean,unknown,,131,0.17,131.17,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
245,15,2026-04-05,21,maintain,unknown,,,mediterranean,unknown,,131,-0.24,130.76,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
246,15,2026-04-05,28,maintain,unknown,,,mediterranean,unknown,,131,-0.09,130.91,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
247,16,2026-04-05,14,maintain,unknown,,,mediterranean,unknown,,137,0.17,137.17,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
248,16,2026-04-05,21,maintain,unknown,,,mediterranean,unknown,,137,-0.24,136.76,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
249,16,2026-04-05,28,maintain,unknown,,,mediterranean,unknown,,137,-0.09,136.91,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
250,17,2026-04-05,14,maintain,unknown,,,mediterranean,unknown,,91,0.17,91.17,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
251,17,2026-04-05,21,maintain,unknown,,,mediterranean,unknown,,91,-0.24,90.76,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
252,17,2026-04-05,28,maintain,unknown,,,mediterranean,unknown,,91,-0.09,90.91,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
253,18,2026-04-05,14,maintain,unknown,,,mediterranean,unknown,,128.5,0.13,128.63,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
254,18,2026-04-05,21,maintain,unknown,,,mediterranean,unknown,,128.5,-0.2,128.3,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
255,18,2026-04-05,28,maintain,unknown,,,mediterranean,unknown,,128.5,-0.09,128.41,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
256,19,2026-04-05,14,maintain,unknown,,,mediterranean,unknown,,68.2,0.16,68.36,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
257,19,2026-04-05,21,maintain,unknown,,,mediterranean,unknown,,68.2,-0.22,67.98,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
258,19,2026-04-05,28,maintain,unknown,,,mediterranean,unknown,,68.2,-0.08,68.12,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
259,20,2026-04-05,14,maintain,unknown,,,keto,unknown,,97,-0.06,96.94,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
260,20,2026-04-05,21,maintain,unknown,,,keto,unknown,,97,-0.1,96.9,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
261,20,2026-04-05,28,maintain,unknown,,,keto,unknown,,97,-0.13,96.87,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
262,21,2026-04-05,14,maintain,unknown,,,paleo,unknown,,59.4,-0.06,59.34,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
263,21,2026-04-05,21,maintain,unknown,,,paleo,unknown,,59.4,-0.1,59.3,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
264,21,2026-04-05,28,maintain,unknown,,,paleo,unknown,,59.4,-0.13,59.27,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
265,22,2026-04-05,14,maintain,unknown,,,vegan,unknown,,88.6,-0.21,88.39,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
266,22,2026-04-05,21,maintain,unknown,,,vegan,unknown,,88.6,-0.02,88.58,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
267,22,2026-04-05,28,maintain,unknown,,,vegan,unknown,,88.6,-0.17,88.43,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
268,23,2026-04-05,14,maintain,unknown,,,vegetarian,unknown,,74.1,0.15,74.25,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
269,23,2026-04-05,21,maintain,unknown,,,vegetarian,unknown,,74.1,-0.21,73.89,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
270,23,2026-04-05,28,maintain,unknown,,,vegetarian,unknown,,74.1,-0.08,74.02,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
271,24,2026-04-05,14,maintain,unknown,,,dash,unknown,,81.3,-0.06,81.24,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
272,24,2026-04-05,21,maintain,unknown,,,dash,unknown,,81.3,-0.1,81.2,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
273,24,2026-04-05,28,maintain,unknown,,,dash,unknown,,81.3,-0.13,81.17,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
274,25,2026-04-05,14,maintain,unknown,,,low-carb,unknown,,66.8,-0.07,66.73,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
275,25,2026-04-05,21,maintain,unknown,,,low-carb,unknown,,66.8,-0.11,66.69,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
276,25,2026-04-05,28,maintain,unknown,,,low-carb,unknown,,66.8,-0.15,66.65,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
277,26,2026-04-05,14,maintain,unknown,,,high-protein,unknown,,90.5,-0.07,90.43,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
278,26,2026-04-05,21,maintain,unknown,,,high-protein,unknown,,90.5,-0.1,90.4,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
279,26,2026-04-05,28,maintain,unknown,,,high-protein,unknown,,90.5,-0.13,90.37,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
280,27,2026-04-05,14,maintain,unknown,,,"intermittent fasting",unknown,,54.7,0.15,54.85,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
281,27,2026-04-05,21,maintain,unknown,,,"intermittent fasting",unknown,,54.7,-0.23,54.47,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
282,27,2026-04-05,28,maintain,unknown,,,"intermittent fasting",unknown,,54.7,-0.09,54.61,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
283,28,2026-04-05,14,maintain,unknown,,,whole30,unknown,,78.4,0.17,78.57,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
284,28,2026-04-05,21,maintain,unknown,,,whole30,unknown,,78.4,-0.24,78.16,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
285,28,2026-04-05,28,maintain,unknown,,,whole30,unknown,,78.4,-0.09,78.31,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
286,29,2026-04-05,14,maintain,unknown,,,"low fodmap",unknown,,72.9,-0.27,72.63,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
287,29,2026-04-05,21,maintain,unknown,,,"low fodmap",unknown,,72.9,-0.01,72.89,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
288,29,2026-04-05,28,maintain,unknown,,,"low fodmap",unknown,,72.9,-0.2,72.7,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
289,30,2026-04-05,14,maintain,unknown,,,mediterranean,unknown,,103.2,-0.26,102.94,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
290,30,2026-04-05,21,maintain,unknown,,,mediterranean,unknown,,103.2,0,103.2,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
291,30,2026-04-05,28,maintain,unknown,,,mediterranean,unknown,,103.2,-0.18,103.02,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
292,31,2026-04-05,14,maintain,unknown,,,keto,unknown,,63.5,-0.08,63.42,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
293,31,2026-04-05,21,maintain,unknown,,,keto,unknown,,63.5,-0.12,63.38,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
294,31,2026-04-05,28,maintain,unknown,,,keto,unknown,,63.5,-0.15,63.35,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
295,32,2026-04-05,14,maintain,unknown,,,paleo,unknown,,85.1,-0.08,85.02,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
296,32,2026-04-05,21,maintain,unknown,,,paleo,unknown,,85.1,-0.12,84.98,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
297,32,2026-04-05,28,maintain,unknown,,,paleo,unknown,,85.1,-0.15,84.95,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
298,33,2026-04-05,14,maintain,unknown,,,vegan,unknown,,69.6,0.13,69.73,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
299,33,2026-04-05,21,maintain,unknown,,,vegan,unknown,,69.6,-0.23,69.37,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
300,33,2026-04-05,28,maintain,unknown,,,vegan,unknown,,69.6,-0.1,69.5,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
301,34,2026-04-05,14,maintain,unknown,,,vegetarian,unknown,,76.8,-0.08,76.72,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
302,34,2026-04-05,21,maintain,unknown,,,vegetarian,unknown,,76.8,-0.11,76.69,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
303,34,2026-04-05,28,maintain,unknown,,,vegetarian,unknown,,76.8,-0.15,76.65,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
304,35,2026-04-05,14,maintain,unknown,,,dash,unknown,,82.2,-0.07,82.13,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
305,35,2026-04-05,21,maintain,unknown,,,dash,unknown,,82.2,-0.12,82.08,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
306,35,2026-04-05,28,maintain,unknown,,,dash,unknown,,82.2,-0.15,82.05,1960,126,238,56,28,28,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
307,36,2026-04-05,14,maintain,unknown,,,low-carb,unknown,,70.4,-0.07,70.33,1960,126,238,56,14,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
308,36,2026-04-05,21,maintain,unknown,,,low-carb,unknown,,70.4,-0.12,70.28,1960,126,238,56,21,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
